symbol,side,entry_time,exit_time,entry_price,exit_price,qty,sl,tp,pnl_bruto,comision,pnl_neto,resultado,capital_post,rsi_entrada,adx_entrada,htf_trend,pos_mult
SOLUSDT,SHORT,2026-03-31 17:10:00+00:00,2026-04-01 04:45:00+00:00,83.15,83.67628571428573,25.37364,83.67628571428573,81.30799999999999,-40.0614,2.3281,-42.3895,LOSS,1738.115,82.14,33.15,BEARISH,0.5
SOLUSDT,LONG,2026-04-01 08:05:00+00:00,2026-04-01 09:15:00+00:00,83.58,83.29714285714286,46.086384,83.29714285714286,84.57,-39.1076,4.2299,-43.3375,LOSS,1694.7775,21.53,39.98,BULLISH,0.5
SOLUSDT,SHORT,2026-04-02 14:30:00+00:00,2026-04-02 14:35:00+00:00,79.01,79.50628571428572,25.611923,79.50628571428572,77.27300000000001,-38.1325,2.2329,-40.3654,LOSS,1654.4121,77.32,37.39,BEARISH,0.5
SOLUSDT,SHORT,2026-04-02 14:35:00+00:00,2026-04-02 16:40:00+00:00,79.28,79.8217142857143,22.905231,79.8217142857143,77.384,-37.2243,2.0043,-39.2286,LOSS,1615.1835,79.5,36.04,BEARISH,0.5
SOLUSDT,SHORT,2026-04-07 08:20:00+00:00,2026-04-07 09:10:00+00:00,80.29,80.48971428571429,121.312063,80.48971428571429,79.59100000000001,-72.6833,10.7275,-83.4107,LOSS,1531.7727,79.31,23.24,BEARISH,1.0
SOLUSDT,SHORT,2026-04-07 17:30:00+00:00,2026-04-07 17:35:00+00:00,79.79,80.00085714285714,54.483786,80.00085714285714,79.052,-34.4649,4.7883,-39.2532,LOSS,1492.5195,80.27,25.09,BEARISH,0.5
SOLUSDT,LONG,2026-04-08 14:05:00+00:00,2026-04-08 14:30:00+00:00,83.43,82.98171428571429,24.970451,82.98171428571429,84.99900000000001,-33.5817,2.2855,-35.8671,LOSS,1456.6524,29.48,37.69,BULLISH,0.5
SOLUSDT,LONG,2026-04-08 14:30:00+00:00,2026-04-08 23:00:00+00:00,82.85,82.36142857142856,22.360892,82.36142857142856,84.56,-32.7747,2.0319,-34.8065,LOSS,1421.8459,24.28,52.92,BULLISH,0.5
SOLUSDT,LONG,2026-04-14 15:05:00+00:00,2026-04-14 16:50:00+00:00,85.43,84.91228571428572,20.597933,84.91228571428572,87.242,-31.9915,1.9298,-33.9213,LOSS,1387.9245,22.12,26.95,BULLISH,0.5
SOLUSDT,LONG,2026-04-14 16:50:00+00:00,2026-04-14 18:35:00+00:00,84.91,84.58257142857143,31.791465,84.58257142857143,86.056,-31.2283,2.9636,-34.1919,LOSS,1353.7326,18.59,65.29,BULLISH,0.5
SOLUSDT,LONG,2026-04-22 15:25:00+00:00,2026-04-22 16:20:00+00:00,88.08,87.744,30.217246,87.744,89.256,-30.459,2.9221,-33.3811,LOSS,1320.3515,27.75,58.56,BULLISH,0.5
SOLUSDT,LONG,2026-05-10 20:30:00+00:00,2026-05-10 20:40:00+00:00,95.34,94.95514285714286,25.730681,94.95514285714286,96.68700000000001,-29.7079,2.693,-32.4009,LOSS,1287.9506,25.48,66.21,BULLISH,0.5
SOLUSDT,LONG,2026-05-10 20:40:00+00:00,2026-05-10 20:45:00+00:00,94.86,94.44342857142857,23.188411,94.44342857142857,96.318,-28.9789,2.4143,-31.3932,LOSS,1256.5574,18.62,71.8,BULLISH,0.5
SOLUSDT,LONG,2026-05-10 20:45:00+00:00,2026-05-10 21:30:00+00:00,93.6,95.42399999999999,18.08368,93.07885714285713,95.42399999999999,98.9539,1.88,97.0739,WIN,1353.6313,13.67,74.17,BULLISH,0.5
SOLUSDT,SHORT,2026-05-14 14:45:00+00:00,2026-05-14 15:15:00+00:00,92.01,92.38885714285715,26.796999,92.38885714285715,90.68400000000001,-30.4567,2.7177,-33.1744,LOSS,1320.4568,71.07,67.02,BEARISH,0.5
SOLUSDT,SHORT,2026-05-18 11:40:00+00:00,2026-05-18 12:35:00+00:00,85.2,85.47257142857143,36.333324,85.47257142857143,84.246,-29.7103,3.4106,-33.1209,LOSS,1287.3359,74.6,48.86,BEARISH,0.5
SOLUSDT,LONG,2026-05-20 18:45:00+00:00,2026-05-20 20:20:00+00:00,85.77,85.55399999999999,44.699164,85.55399999999999,86.52600000000001,-28.9651,4.2119,-33.177,LOSS,1254.1589,12.5,33.35,BULLISH,0.5
SOLUSDT,SHORT,2026-05-28 16:20:00+00:00,2026-05-28 16:45:00+00:00,81.61,81.90485714285714,31.900845,81.90485714285714,80.57800000000002,-28.2186,2.8689,-31.0875,LOSS,1223.0714,72.4,52.87,BEARISH,0.5
SOLUSDT,SHORT,2026-06-01 16:55:00+00:00,2026-06-01 17:05:00+00:00,80.36,80.61714285714285,35.672917,80.61714285714285,79.46000000000001,-27.5191,3.1584,-30.6775,LOSS,1192.3939,73.29,44.15,BEARISH,0.5
